,Title,Vote,Name
354,EPA-ENVIRONMENTAL JUSTICE,yes,Nichols
355,EPA-ENVIRONMENTAL JUSTICE,yes,Guzzardi
356,EPA-ENVIRONMENTAL JUSTICE,yes,Ammons
357,EPA-ENVIRONMENTAL JUSTICE,yes,Andrade
358,EPA-ENVIRONMENTAL JUSTICE,yes,Ortiz
359,EPA-ENVIRONMENTAL JUSTICE,yes,Avelar
360,EPA-ENVIRONMENTAL JUSTICE,yes,Halpin
361,EPA-ENVIRONMENTAL JUSTICE,yes,Ramirez
362,EPA-ENVIRONMENTAL JUSTICE,yes,Rita
363,EPA-ENVIRONMENTAL JUSTICE,yes,Harper
364,EPA-ENVIRONMENTAL JUSTICE,yes,Harris
365,EPA-ENVIRONMENTAL JUSTICE,yes,Scherer
366,EPA-ENVIRONMENTAL JUSTICE,yes,"Hernandez, Elizabeth"
367,EPA-ENVIRONMENTAL JUSTICE,yes,Burke
368,EPA-ENVIRONMENTAL JUSTICE,yes,Slaughter
369,EPA-ENVIRONMENTAL JUSTICE,yes,Hirschauer
370,EPA-ENVIRONMENTAL JUSTICE,yes,Smith
371,EPA-ENVIRONMENTAL JUSTICE,yes,Hoffman
372,EPA-ENVIRONMENTAL JUSTICE,yes,Carroll
373,EPA-ENVIRONMENTAL JUSTICE,yes,Cassidy
374,EPA-ENVIRONMENTAL JUSTICE,yes,Jones
375,EPA-ENVIRONMENTAL JUSTICE,yes,Stava-Murray
376,EPA-ENVIRONMENTAL JUSTICE,yes,Collins
377,EPA-ENVIRONMENTAL JUSTICE,yes,Conroy
378,EPA-ENVIRONMENTAL JUSTICE,yes,Stoneback
379,EPA-ENVIRONMENTAL JUSTICE,yes,Kifowit
380,EPA-ENVIRONMENTAL JUSTICE,yes,Costa Howard
381,EPA-ENVIRONMENTAL JUSTICE,yes,Stuart
382,EPA-ENVIRONMENTAL JUSTICE,yes,LaPointe
383,EPA-ENVIRONMENTAL JUSTICE,yes,Croke
384,EPA-ENVIRONMENTAL JUSTICE,yes,Tarver
385,EPA-ENVIRONMENTAL JUSTICE,yes,Lilly
386,EPA-ENVIRONMENTAL JUSTICE,yes,Davis
387,EPA-ENVIRONMENTAL JUSTICE,yes,Vella
388,EPA-ENVIRONMENTAL JUSTICE,yes,Mah
389,EPA-ENVIRONMENTAL JUSTICE,yes,Delgado
390,EPA-ENVIRONMENTAL JUSTICE,yes,Walker
391,EPA-ENVIRONMENTAL JUSTICE,yes,Walsh
392,EPA-ENVIRONMENTAL JUSTICE,yes,Mason
393,EPA-ENVIRONMENTAL JUSTICE,yes,Didech
394,EPA-ENVIRONMENTAL JUSTICE,yes,Mayfield
395,EPA-ENVIRONMENTAL JUSTICE,yes,West
396,EPA-ENVIRONMENTAL JUSTICE,yes,Evans
397,EPA-ENVIRONMENTAL JUSTICE,yes,Flowers
398,EPA-ENVIRONMENTAL JUSTICE,yes,"Williams, Ann"
399,EPA-ENVIRONMENTAL JUSTICE,yes,Ford
400,EPA-ENVIRONMENTAL JUSTICE,yes,"Williams, Jawaharial"
401,EPA-ENVIRONMENTAL JUSTICE,yes,Willis
402,EPA-ENVIRONMENTAL JUSTICE,yes,Moeller
403,EPA-ENVIRONMENTAL JUSTICE,yes,Gabel
404,EPA-ENVIRONMENTAL JUSTICE,yes,Yang Rohr
405,EPA-ENVIRONMENTAL JUSTICE,yes,Morgan
406,EPA-ENVIRONMENTAL JUSTICE,yes,Gong-Gershowitz
407,EPA-ENVIRONMENTAL JUSTICE,yes,Yednock
408,EPA-ENVIRONMENTAL JUSTICE,yes,Gonzalez
409,EPA-ENVIRONMENTAL JUSTICE,yes,Yingling
410,EPA-ENVIRONMENTAL JUSTICE,yes,Moylan
411,EPA-ENVIRONMENTAL JUSTICE,yes,Gordon-Booth
412,EPA-ENVIRONMENTAL JUSTICE,yes,Zalewski
413,EPA-ENVIRONMENTAL JUSTICE,yes,Mussman
414,EPA-ENVIRONMENTAL JUSTICE,yes,Welch
415,EPA-ENVIRONMENTAL JUSTICE,yes,Ness
416,EPA-ENVIRONMENTAL JUSTICE,yes,Greenwood
417,EPA-ENVIRONMENTAL JUSTICE,yes,Guerrero-Cuellar
418,EPA-ENVIRONMENTAL JUSTICE,no,Niemerg
419,EPA-ENVIRONMENTAL JUSTICE,no,Haas
420,EPA-ENVIRONMENTAL JUSTICE,no,Batinick
421,EPA-ENVIRONMENTAL JUSTICE,no,Bennett
422,EPA-ENVIRONMENTAL JUSTICE,no,Reick
423,EPA-ENVIRONMENTAL JUSTICE,no,Hammond
424,EPA-ENVIRONMENTAL JUSTICE,no,Bos
425,EPA-ENVIRONMENTAL JUSTICE,no,Bourne
426,EPA-ENVIRONMENTAL JUSTICE,no,Severin
427,EPA-ENVIRONMENTAL JUSTICE,no,Butler
428,EPA-ENVIRONMENTAL JUSTICE,no,Sosnowski
429,EPA-ENVIRONMENTAL JUSTICE,no,Jacobs
430,EPA-ENVIRONMENTAL JUSTICE,no,Caulkins
431,EPA-ENVIRONMENTAL JUSTICE,no,Chesney
432,EPA-ENVIRONMENTAL JUSTICE,no,Keicher
433,EPA-ENVIRONMENTAL JUSTICE,no,Stephens
434,EPA-ENVIRONMENTAL JUSTICE,no,Swanson
435,EPA-ENVIRONMENTAL JUSTICE,no,Lewis
436,EPA-ENVIRONMENTAL JUSTICE,no,Davidsmeyer
437,EPA-ENVIRONMENTAL JUSTICE,no,Ugaste
438,EPA-ENVIRONMENTAL JUSTICE,no,Luft
439,EPA-ENVIRONMENTAL JUSTICE,no,Manley
440,EPA-ENVIRONMENTAL JUSTICE,no,DeLuca
441,EPA-ENVIRONMENTAL JUSTICE,no,Marron
442,EPA-ENVIRONMENTAL JUSTICE,no,Demmer
443,EPA-ENVIRONMENTAL JUSTICE,no,Weber
444,EPA-ENVIRONMENTAL JUSTICE,no,Durkin
445,EPA-ENVIRONMENTAL JUSTICE,no,Mazzochi
446,EPA-ENVIRONMENTAL JUSTICE,no,Elik
447,EPA-ENVIRONMENTAL JUSTICE,no,Wheeler
448,EPA-ENVIRONMENTAL JUSTICE,no,McCombie
449,EPA-ENVIRONMENTAL JUSTICE,no,Wilhour
450,EPA-ENVIRONMENTAL JUSTICE,no,Frese
451,EPA-ENVIRONMENTAL JUSTICE,no,Miller
452,EPA-ENVIRONMENTAL JUSTICE,no,Friess
453,EPA-ENVIRONMENTAL JUSTICE,no,Windhorst
454,EPA-ENVIRONMENTAL JUSTICE,no,Morrison
455,EPA-ENVIRONMENTAL JUSTICE,no,Grant
456,EPA-ENVIRONMENTAL JUSTICE,excused,Halbrook
457,EPA-ENVIRONMENTAL JUSTICE,excused,Ozinga
458,EPA-ENVIRONMENTAL JUSTICE,excused,Hamilton
459,EPA-ENVIRONMENTAL JUSTICE,excused,Brady
460,EPA-ENVIRONMENTAL JUSTICE,excused,"Hernandez, Barbara"
461,EPA-ENVIRONMENTAL JUSTICE,excused,Sommer
462,EPA-ENVIRONMENTAL JUSTICE,excused,Spain
463,EPA-ENVIRONMENTAL JUSTICE,excused,Welter
464,EPA-ENVIRONMENTAL JUSTICE,excused,McLaughlin
465,EPA-ENVIRONMENTAL JUSTICE,excused,Meier
466,EPA-ENVIRONMENTAL JUSTICE,not voting,Hurley
467,EPA-ENVIRONMENTAL JUSTICE,not voting,Kelly
468,EPA-ENVIRONMENTAL JUSTICE,not voting,Crespo
469,EPA-ENVIRONMENTAL JUSTICE,not voting,Meyers-Martin
470,EPA-ENVIRONMENTAL JUSTICE,absent,Robinson
471,EPA-ENVIRONMENTAL JUSTICE,absent,Buckner
11615,ENVIRONMENTAL RESPONSE PROJECT,yes,Nichols
11616,ENVIRONMENTAL RESPONSE PROJECT,yes,Guzzardi
11617,ENVIRONMENTAL RESPONSE PROJECT,yes,Ammons
11618,ENVIRONMENTAL RESPONSE PROJECT,yes,Niemerg
11619,ENVIRONMENTAL RESPONSE PROJECT,yes,Haas
11620,ENVIRONMENTAL RESPONSE PROJECT,yes,Andrade
11621,ENVIRONMENTAL RESPONSE PROJECT,yes,Ortiz
11622,ENVIRONMENTAL RESPONSE PROJECT,yes,Avelar
11623,ENVIRONMENTAL RESPONSE PROJECT,yes,Halpin
11624,ENVIRONMENTAL RESPONSE PROJECT,yes,Batinick
11625,ENVIRONMENTAL RESPONSE PROJECT,yes,Ramirez
11626,ENVIRONMENTAL RESPONSE PROJECT,yes,Bennett
11627,ENVIRONMENTAL RESPONSE PROJECT,yes,Reick
11628,ENVIRONMENTAL RESPONSE PROJECT,yes,Hammond
11629,ENVIRONMENTAL RESPONSE PROJECT,yes,Bos
11630,ENVIRONMENTAL RESPONSE PROJECT,yes,Rita
11631,ENVIRONMENTAL RESPONSE PROJECT,yes,Harper
11632,ENVIRONMENTAL RESPONSE PROJECT,yes,Bourne
11633,ENVIRONMENTAL RESPONSE PROJECT,yes,Harris
11634,ENVIRONMENTAL RESPONSE PROJECT,yes,Scherer
11635,ENVIRONMENTAL RESPONSE PROJECT,yes,Severin
11636,ENVIRONMENTAL RESPONSE PROJECT,yes,"Hernandez, Elizabeth"
11637,ENVIRONMENTAL RESPONSE PROJECT,yes,Burke
11638,ENVIRONMENTAL RESPONSE PROJECT,yes,Slaughter
11639,ENVIRONMENTAL RESPONSE PROJECT,yes,Hirschauer
11640,ENVIRONMENTAL RESPONSE PROJECT,yes,Butler
11641,ENVIRONMENTAL RESPONSE PROJECT,yes,Smith
11642,ENVIRONMENTAL RESPONSE PROJECT,yes,Hoffman
11643,ENVIRONMENTAL RESPONSE PROJECT,yes,Carroll
11644,ENVIRONMENTAL RESPONSE PROJECT,yes,Hurley
11645,ENVIRONMENTAL RESPONSE PROJECT,yes,Cassidy
11646,ENVIRONMENTAL RESPONSE PROJECT,yes,Jacobs
11647,ENVIRONMENTAL RESPONSE PROJECT,yes,Caulkins
11648,ENVIRONMENTAL RESPONSE PROJECT,yes,Jones
11649,ENVIRONMENTAL RESPONSE PROJECT,yes,Chesney
11650,ENVIRONMENTAL RESPONSE PROJECT,yes,Stava-Murray
11651,ENVIRONMENTAL RESPONSE PROJECT,yes,Keicher
11652,ENVIRONMENTAL RESPONSE PROJECT,yes,Collins
11653,ENVIRONMENTAL RESPONSE PROJECT,yes,Stephens
11654,ENVIRONMENTAL RESPONSE PROJECT,yes,Kelly
11655,ENVIRONMENTAL RESPONSE PROJECT,yes,Conroy
11656,ENVIRONMENTAL RESPONSE PROJECT,yes,Stoneback
11657,ENVIRONMENTAL RESPONSE PROJECT,yes,Kifowit
11658,ENVIRONMENTAL RESPONSE PROJECT,yes,Costa Howard
11659,ENVIRONMENTAL RESPONSE PROJECT,yes,Stuart
11660,ENVIRONMENTAL RESPONSE PROJECT,yes,LaPointe
11661,ENVIRONMENTAL RESPONSE PROJECT,yes,Crespo
11662,ENVIRONMENTAL RESPONSE PROJECT,yes,Swanson
11663,ENVIRONMENTAL RESPONSE PROJECT,yes,Lewis
11664,ENVIRONMENTAL RESPONSE PROJECT,yes,Croke
11665,ENVIRONMENTAL RESPONSE PROJECT,yes,Tarver
11666,ENVIRONMENTAL RESPONSE PROJECT,yes,Lilly
11667,ENVIRONMENTAL RESPONSE PROJECT,yes,Davidsmeyer
11668,ENVIRONMENTAL RESPONSE PROJECT,yes,Ugaste
11669,ENVIRONMENTAL RESPONSE PROJECT,yes,Luft
11670,ENVIRONMENTAL RESPONSE PROJECT,yes,Davis
11671,ENVIRONMENTAL RESPONSE PROJECT,yes,Vella
11672,ENVIRONMENTAL RESPONSE PROJECT,yes,Mah
11673,ENVIRONMENTAL RESPONSE PROJECT,yes,Delgado
11674,ENVIRONMENTAL RESPONSE PROJECT,yes,Walker
11675,ENVIRONMENTAL RESPONSE PROJECT,yes,Manley
11676,ENVIRONMENTAL RESPONSE PROJECT,yes,DeLuca
11677,ENVIRONMENTAL RESPONSE PROJECT,yes,Walsh
11678,ENVIRONMENTAL RESPONSE PROJECT,yes,Marron
11679,ENVIRONMENTAL RESPONSE PROJECT,yes,Demmer
11680,ENVIRONMENTAL RESPONSE PROJECT,yes,Weber
11681,ENVIRONMENTAL RESPONSE PROJECT,yes,Mason
11682,ENVIRONMENTAL RESPONSE PROJECT,yes,Didech
11683,ENVIRONMENTAL RESPONSE PROJECT,yes,Mayfield
11684,ENVIRONMENTAL RESPONSE PROJECT,yes,Durkin
11685,ENVIRONMENTAL RESPONSE PROJECT,yes,West
11686,ENVIRONMENTAL RESPONSE PROJECT,yes,Mazzochi
11687,ENVIRONMENTAL RESPONSE PROJECT,yes,Elik
11688,ENVIRONMENTAL RESPONSE PROJECT,yes,Wheeler
11689,ENVIRONMENTAL RESPONSE PROJECT,yes,McCombie
11690,ENVIRONMENTAL RESPONSE PROJECT,yes,Evans
11691,ENVIRONMENTAL RESPONSE PROJECT,yes,Wilhour
11692,ENVIRONMENTAL RESPONSE PROJECT,yes,Flowers
11693,ENVIRONMENTAL RESPONSE PROJECT,yes,"Williams, Ann"
11694,ENVIRONMENTAL RESPONSE PROJECT,yes,Ford
11695,ENVIRONMENTAL RESPONSE PROJECT,yes,"Williams, Jawaharial"
11696,ENVIRONMENTAL RESPONSE PROJECT,yes,Meyers-Martin
11697,ENVIRONMENTAL RESPONSE PROJECT,yes,Frese
11698,ENVIRONMENTAL RESPONSE PROJECT,yes,Willis
11699,ENVIRONMENTAL RESPONSE PROJECT,yes,Friess
11700,ENVIRONMENTAL RESPONSE PROJECT,yes,Windhorst
11701,ENVIRONMENTAL RESPONSE PROJECT,yes,Moeller
11702,ENVIRONMENTAL RESPONSE PROJECT,yes,Gabel
11703,ENVIRONMENTAL RESPONSE PROJECT,yes,Yang Rohr
11704,ENVIRONMENTAL RESPONSE PROJECT,yes,Morgan
11705,ENVIRONMENTAL RESPONSE PROJECT,yes,Gong-Gershowitz
11706,ENVIRONMENTAL RESPONSE PROJECT,yes,Yednock
11707,ENVIRONMENTAL RESPONSE PROJECT,yes,Morrison
11708,ENVIRONMENTAL RESPONSE PROJECT,yes,Gonzalez
11709,ENVIRONMENTAL RESPONSE PROJECT,yes,Yingling
11710,ENVIRONMENTAL RESPONSE PROJECT,yes,Moylan
11711,ENVIRONMENTAL RESPONSE PROJECT,yes,Gordon-Booth
11712,ENVIRONMENTAL RESPONSE PROJECT,yes,Zalewski
11713,ENVIRONMENTAL RESPONSE PROJECT,yes,Mussman
11714,ENVIRONMENTAL RESPONSE PROJECT,yes,Grant
11715,ENVIRONMENTAL RESPONSE PROJECT,yes,Welch
11716,ENVIRONMENTAL RESPONSE PROJECT,yes,Ness
11717,ENVIRONMENTAL RESPONSE PROJECT,yes,Greenwood
11718,ENVIRONMENTAL RESPONSE PROJECT,yes,Guerrero-Cuellar
11719,ENVIRONMENTAL RESPONSE PROJECT,excused,Halbrook
11720,ENVIRONMENTAL RESPONSE PROJECT,excused,Ozinga
11721,ENVIRONMENTAL RESPONSE PROJECT,excused,Hamilton
11722,ENVIRONMENTAL RESPONSE PROJECT,excused,Brady
11723,ENVIRONMENTAL RESPONSE PROJECT,excused,"Hernandez, Barbara"
11724,ENVIRONMENTAL RESPONSE PROJECT,excused,Sommer
11725,ENVIRONMENTAL RESPONSE PROJECT,excused,Spain
11726,ENVIRONMENTAL RESPONSE PROJECT,excused,Welter
11727,ENVIRONMENTAL RESPONSE PROJECT,excused,McLaughlin
11728,ENVIRONMENTAL RESPONSE PROJECT,excused,Meier
11729,ENVIRONMENTAL RESPONSE PROJECT,excused,Miller
11730,ENVIRONMENTAL RESPONSE PROJECT,not voting,Sosnowski
11731,ENVIRONMENTAL RESPONSE PROJECT,absent,Robinson
11732,ENVIRONMENTAL RESPONSE PROJECT,absent,Buckner
22995,DRYCLEAN ENVIRONMENT RESPONSE,yes,Villa
22996,DRYCLEAN ENVIRONMENT RESPONSE,yes,Bryant
22997,DRYCLEAN ENVIRONMENT RESPONSE,yes,Connor
22998,DRYCLEAN ENVIRONMENT RESPONSE,yes,Reitz
22999,DRYCLEAN ENVIRONMENT RESPONSE,yes,Guzzardi
23000,DRYCLEAN ENVIRONMENT RESPONSE,yes,Ammons
23001,DRYCLEAN ENVIRONMENT RESPONSE,yes,Rita
23002,DRYCLEAN ENVIRONMENT RESPONSE,yes,Halbrook
23003,DRYCLEAN ENVIRONMENT RESPONSE,yes,Andrade
23004,DRYCLEAN ENVIRONMENT RESPONSE,yes,Robinson
23005,DRYCLEAN ENVIRONMENT RESPONSE,yes,Halpin
23006,DRYCLEAN ENVIRONMENT RESPONSE,yes,Bailey
23007,DRYCLEAN ENVIRONMENT RESPONSE,yes,Hammond
23008,DRYCLEAN ENVIRONMENT RESPONSE,yes,Batinick
23009,DRYCLEAN ENVIRONMENT RESPONSE,yes,Severin
23010,DRYCLEAN ENVIRONMENT RESPONSE,yes,Harper
23011,DRYCLEAN ENVIRONMENT RESPONSE,yes,Bennett
23012,DRYCLEAN ENVIRONMENT RESPONSE,yes,Skillicorn
23013,DRYCLEAN ENVIRONMENT RESPONSE,yes,Harris
23014,DRYCLEAN ENVIRONMENT RESPONSE,yes,Bourne
23015,DRYCLEAN ENVIRONMENT RESPONSE,yes,Slaughter
23016,DRYCLEAN ENVIRONMENT RESPONSE,yes,"Hernandez, Barbara"
23017,DRYCLEAN ENVIRONMENT RESPONSE,yes,Brady
23018,DRYCLEAN ENVIRONMENT RESPONSE,yes,Smith
23019,DRYCLEAN ENVIRONMENT RESPONSE,yes,"Hernandez, Elizabeth"
23020,DRYCLEAN ENVIRONMENT RESPONSE,yes,Bristow
23021,DRYCLEAN ENVIRONMENT RESPONSE,yes,Sommer
23022,DRYCLEAN ENVIRONMENT RESPONSE,yes,Hoffman
23023,DRYCLEAN ENVIRONMENT RESPONSE,yes,Sosnowski
23024,DRYCLEAN ENVIRONMENT RESPONSE,yes,Hurley
23025,DRYCLEAN ENVIRONMENT RESPONSE,yes,Buckner
23026,DRYCLEAN ENVIRONMENT RESPONSE,yes,Spain
23027,DRYCLEAN ENVIRONMENT RESPONSE,yes,Jones
23028,DRYCLEAN ENVIRONMENT RESPONSE,yes,Burke
23029,DRYCLEAN ENVIRONMENT RESPONSE,yes,Stava-Murray
23030,DRYCLEAN ENVIRONMENT RESPONSE,yes,Kalish
23031,DRYCLEAN ENVIRONMENT RESPONSE,yes,Butler
23032,DRYCLEAN ENVIRONMENT RESPONSE,yes,Stephens
23033,DRYCLEAN ENVIRONMENT RESPONSE,yes,Keicher
23034,DRYCLEAN ENVIRONMENT RESPONSE,yes,Cabello
23035,DRYCLEAN ENVIRONMENT RESPONSE,yes,Stuart
23036,DRYCLEAN ENVIRONMENT RESPONSE,yes,Kifowit
23037,DRYCLEAN ENVIRONMENT RESPONSE,yes,Carroll
23038,DRYCLEAN ENVIRONMENT RESPONSE,yes,Swanson
23039,DRYCLEAN ENVIRONMENT RESPONSE,yes,LaPointe
23040,DRYCLEAN ENVIRONMENT RESPONSE,yes,Cassidy
23041,DRYCLEAN ENVIRONMENT RESPONSE,yes,Tarver
23042,DRYCLEAN ENVIRONMENT RESPONSE,yes,Lilly
23043,DRYCLEAN ENVIRONMENT RESPONSE,yes,Caulkins
23044,DRYCLEAN ENVIRONMENT RESPONSE,yes,Thapedi
23045,DRYCLEAN ENVIRONMENT RESPONSE,yes,Mah
23046,DRYCLEAN ENVIRONMENT RESPONSE,yes,Chesney
23047,DRYCLEAN ENVIRONMENT RESPONSE,yes,Turner
23048,DRYCLEAN ENVIRONMENT RESPONSE,yes,Manley
23049,DRYCLEAN ENVIRONMENT RESPONSE,yes,Ugaste
23050,DRYCLEAN ENVIRONMENT RESPONSE,yes,Conroy
23051,DRYCLEAN ENVIRONMENT RESPONSE,yes,Unes
23052,DRYCLEAN ENVIRONMENT RESPONSE,yes,Costa Howard
23053,DRYCLEAN ENVIRONMENT RESPONSE,yes,Crespo
23054,DRYCLEAN ENVIRONMENT RESPONSE,yes,Villanueva
23055,DRYCLEAN ENVIRONMENT RESPONSE,yes,Mazzochi
23056,DRYCLEAN ENVIRONMENT RESPONSE,yes,D'Amico
23057,DRYCLEAN ENVIRONMENT RESPONSE,yes,Walker
23058,DRYCLEAN ENVIRONMENT RESPONSE,yes,McCombie
23059,DRYCLEAN ENVIRONMENT RESPONSE,yes,Davidsmeyer
23060,DRYCLEAN ENVIRONMENT RESPONSE,yes,Walsh
23061,DRYCLEAN ENVIRONMENT RESPONSE,yes,McDermed
23062,DRYCLEAN ENVIRONMENT RESPONSE,yes,Davis
23063,DRYCLEAN ENVIRONMENT RESPONSE,yes,Weber
23064,DRYCLEAN ENVIRONMENT RESPONSE,yes,McSweeney
23065,DRYCLEAN ENVIRONMENT RESPONSE,yes,DeLuca
23066,DRYCLEAN ENVIRONMENT RESPONSE,yes,Wehrli
23067,DRYCLEAN ENVIRONMENT RESPONSE,yes,Meier
23068,DRYCLEAN ENVIRONMENT RESPONSE,yes,Demmer
23069,DRYCLEAN ENVIRONMENT RESPONSE,yes,Welch
23070,DRYCLEAN ENVIRONMENT RESPONSE,yes,Meyers-Martin
23071,DRYCLEAN ENVIRONMENT RESPONSE,yes,Didech
23072,DRYCLEAN ENVIRONMENT RESPONSE,yes,Welter
23073,DRYCLEAN ENVIRONMENT RESPONSE,yes,Miller
23074,DRYCLEAN ENVIRONMENT RESPONSE,yes,Durkin
23075,DRYCLEAN ENVIRONMENT RESPONSE,yes,West
23076,DRYCLEAN ENVIRONMENT RESPONSE,yes,Moeller
23077,DRYCLEAN ENVIRONMENT RESPONSE,yes,Edly-Allen
23078,DRYCLEAN ENVIRONMENT RESPONSE,yes,Wheeler
23079,DRYCLEAN ENVIRONMENT RESPONSE,yes,Morgan
23080,DRYCLEAN ENVIRONMENT RESPONSE,yes,Evans
23081,DRYCLEAN ENVIRONMENT RESPONSE,yes,Wilhour
23082,DRYCLEAN ENVIRONMENT RESPONSE,yes,Morrison
23083,DRYCLEAN ENVIRONMENT RESPONSE,yes,Feigenholtz
23084,DRYCLEAN ENVIRONMENT RESPONSE,yes,"Williams, Ann"
23085,DRYCLEAN ENVIRONMENT RESPONSE,yes,Moylan
23086,DRYCLEAN ENVIRONMENT RESPONSE,yes,Flowers
23087,DRYCLEAN ENVIRONMENT RESPONSE,yes,"Williams, Jawaharial"
23088,DRYCLEAN ENVIRONMENT RESPONSE,yes,Murphy
23089,DRYCLEAN ENVIRONMENT RESPONSE,yes,Ford
23090,DRYCLEAN ENVIRONMENT RESPONSE,yes,Willis
23091,DRYCLEAN ENVIRONMENT RESPONSE,yes,Mussman
23092,DRYCLEAN ENVIRONMENT RESPONSE,yes,Frese
23093,DRYCLEAN ENVIRONMENT RESPONSE,yes,Windhorst
23094,DRYCLEAN ENVIRONMENT RESPONSE,yes,Ortiz
23095,DRYCLEAN ENVIRONMENT RESPONSE,yes,Gabel
23096,DRYCLEAN ENVIRONMENT RESPONSE,yes,Yednock
23097,DRYCLEAN ENVIRONMENT RESPONSE,yes,Pappas
23098,DRYCLEAN ENVIRONMENT RESPONSE,yes,Gong-Gershowitz
23099,DRYCLEAN ENVIRONMENT RESPONSE,yes,Yingling
23100,DRYCLEAN ENVIRONMENT RESPONSE,yes,Parkhurst
23101,DRYCLEAN ENVIRONMENT RESPONSE,yes,Gordon-Booth
23102,DRYCLEAN ENVIRONMENT RESPONSE,yes,Zalewski
23103,DRYCLEAN ENVIRONMENT RESPONSE,yes,Ramirez
23104,DRYCLEAN ENVIRONMENT RESPONSE,yes,Grant
23105,DRYCLEAN ENVIRONMENT RESPONSE,yes,Madigan
23106,DRYCLEAN ENVIRONMENT RESPONSE,yes,Reick
23107,DRYCLEAN ENVIRONMENT RESPONSE,yes,Greenwood
23108,DRYCLEAN ENVIRONMENT RESPONSE,excused,Scherer
23109,DRYCLEAN ENVIRONMENT RESPONSE,excused,Marron
23110,DRYCLEAN ENVIRONMENT RESPONSE,excused,Mason
23111,DRYCLEAN ENVIRONMENT RESPONSE,not voting,Mayfield
23112,DRYCLEAN ENVIRONMENT RESPONSE,yes,Rose
23113,DRYCLEAN ENVIRONMENT RESPONSE,yes,Link
23114,DRYCLEAN ENVIRONMENT RESPONSE,yes,Ellman
23115,DRYCLEAN ENVIRONMENT RESPONSE,yes,Anderson
23116,DRYCLEAN ENVIRONMENT RESPONSE,yes,Manar
23117,DRYCLEAN ENVIRONMENT RESPONSE,yes,Fine
23118,DRYCLEAN ENVIRONMENT RESPONSE,yes,Aquino
23119,DRYCLEAN ENVIRONMENT RESPONSE,yes,Schimpf
23120,DRYCLEAN ENVIRONMENT RESPONSE,yes,Martinez
23121,DRYCLEAN ENVIRONMENT RESPONSE,yes,Fowler
23122,DRYCLEAN ENVIRONMENT RESPONSE,yes,Barickman
23123,DRYCLEAN ENVIRONMENT RESPONSE,yes,Sims
23124,DRYCLEAN ENVIRONMENT RESPONSE,yes,Martwick
23125,DRYCLEAN ENVIRONMENT RESPONSE,yes,Belt
23126,DRYCLEAN ENVIRONMENT RESPONSE,yes,Stadelman
23127,DRYCLEAN ENVIRONMENT RESPONSE,yes,McClure
23128,DRYCLEAN ENVIRONMENT RESPONSE,yes,Glowiak Hilton
23129,DRYCLEAN ENVIRONMENT RESPONSE,yes,Bennett
23130,DRYCLEAN ENVIRONMENT RESPONSE,yes,Steans
23131,DRYCLEAN ENVIRONMENT RESPONSE,yes,McConchie
23132,DRYCLEAN ENVIRONMENT RESPONSE,yes,Harmon
23133,DRYCLEAN ENVIRONMENT RESPONSE,yes,Bertino-Tarrant
23134,DRYCLEAN ENVIRONMENT RESPONSE,yes,McGuire
23135,DRYCLEAN ENVIRONMENT RESPONSE,yes,Harris
23136,DRYCLEAN ENVIRONMENT RESPONSE,yes,Brady
23137,DRYCLEAN ENVIRONMENT RESPONSE,yes,Syverson
23138,DRYCLEAN ENVIRONMENT RESPONSE,yes,Hastings
23139,DRYCLEAN ENVIRONMENT RESPONSE,yes,Bush
23140,DRYCLEAN ENVIRONMENT RESPONSE,yes,Tracy
23141,DRYCLEAN ENVIRONMENT RESPONSE,yes,Muñoz
23142,DRYCLEAN ENVIRONMENT RESPONSE,yes,Holmes
23143,DRYCLEAN ENVIRONMENT RESPONSE,yes,Castro
23144,DRYCLEAN ENVIRONMENT RESPONSE,yes,Van Pelt
23145,DRYCLEAN ENVIRONMENT RESPONSE,yes,Hunter
23146,DRYCLEAN ENVIRONMENT RESPONSE,yes,Collins
23147,DRYCLEAN ENVIRONMENT RESPONSE,yes,Villivalam
23148,DRYCLEAN ENVIRONMENT RESPONSE,yes,Oberweis
23149,DRYCLEAN ENVIRONMENT RESPONSE,yes,Hutchinson
23150,DRYCLEAN ENVIRONMENT RESPONSE,yes,Crowe
23151,DRYCLEAN ENVIRONMENT RESPONSE,yes,Weaver
23152,DRYCLEAN ENVIRONMENT RESPONSE,yes,Peters
23153,DRYCLEAN ENVIRONMENT RESPONSE,yes,"Jones, E."
23154,DRYCLEAN ENVIRONMENT RESPONSE,yes,"Cullerton, T."
23155,DRYCLEAN ENVIRONMENT RESPONSE,yes,Wilcox
23156,DRYCLEAN ENVIRONMENT RESPONSE,yes,Koehler
23157,DRYCLEAN ENVIRONMENT RESPONSE,yes,Cunningham
23158,DRYCLEAN ENVIRONMENT RESPONSE,yes,Cullerton
23159,DRYCLEAN ENVIRONMENT RESPONSE,yes,Rezin
23160,DRYCLEAN ENVIRONMENT RESPONSE,yes,Landek
23161,DRYCLEAN ENVIRONMENT RESPONSE,yes,Curran
23162,DRYCLEAN ENVIRONMENT RESPONSE,yes,Righter
23163,DRYCLEAN ENVIRONMENT RESPONSE,yes,Lightford
23164,DRYCLEAN ENVIRONMENT RESPONSE,yes,DeWitte
23165,DRYCLEAN ENVIRONMENT RESPONSE,not voting,Sandoval
23166,DRYCLEAN ENVIRONMENT RESPONSE,not voting,Gillespie
