Green Transportation Act,2019-07-18T04:00:00+00:00,2019-07-19T04:00:00+00:00,Referred to the Subcommittee on Highways and Transit.
"Recognizing the significance of the 550th birth anniversary of Guru Nanak, the founder of Sikhism, to Sikh Americans and Sikhs worldwide.",2019-11-12T05:00:00+00:00,2019-11-12T05:00:00+00:00,Introduced in House
"Recognizing the duty of the Federal Government to implement an agenda to Transform, Heal, and Renew by Investing in a Vibrant Economy (""THRIVE"").",2020-09-11T04:00:00+00:00,2020-09-16T04:00:00+00:00,Referred to the Subcommittee for Indigenous Peoples of the United States.
Green Climate Fund Authorization Act of 2019,2019-11-05T05:00:00+00:00,2019-11-05T05:00:00+00:00,Introduced in House
Federal Jobs Guarantee Development Act of 2019,2019-09-10T04:00:00+00:00,2019-09-10T04:00:00+00:00,Introduced in Senate
Stop Sexual Harassment in K–12 Act,2020-09-17T04:00:00+00:00,2020-09-17T04:00:00+00:00,Introduced in House
Securing American Leadership in Science and Technology Act of 2020,2020-01-28T05:00:00+00:00,2020-03-10T04:00:00+00:00,"Referred to the Subcommittee on Courts, Intellectual Property, and the Internet."
Climate Equity Act of 2020,2020-08-11T04:00:00+00:00,2020-08-11T04:00:00+00:00,Introduced in House
Environmental Justice For All Act,2020-02-27T05:00:00+00:00,2020-10-01T04:00:00+00:00,Committee Hearings Held.
Northern Rockies Ecosystem Protection Act,2019-02-22T05:00:00+00:00,2019-03-07T05:00:00+00:00,"Referred to the Subcommittee on National Parks, Forests, and Public Lands."
"A bill to prohibit the use of funds to Federal agencies to establish a panel, task force, advisory committee, or other effort to challenge the scientific consensus on climate change, and for other purposes.",2019-03-07T05:00:00+00:00,2019-03-11T04:00:00+00:00,Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 35.
Water for Tomorrow Act of 2020,2020-07-02T04:00:00+00:00,2020-07-22T04:00:00+00:00,Committee on Energy and Natural Resources Subcommittee on Water and Power. Hearings held.
Keeping All Students Safe Act,2020-11-30T05:00:00+00:00,2020-11-30T05:00:00+00:00,Introduced in Senate
"Damon Paul Nelson and Matthew Young Pollard Intelligence Authorization Act for Fiscal Years 2018, 2019, and 2020",2019-06-26T04:00:00+00:00,2019-07-18T04:00:00+00:00,Received in the Senate and Read twice and referred to the Select Committee on Intelligence.
REAADI for Disasters Act,2019-06-11T04:00:00+00:00,2019-06-12T04:00:00+00:00,"Referred to the Subcommittee on Economic Development, Public Buildings, and Emergency Management."
Recognizing the duty of the Federal Government to create a Green Real Deal.,2019-04-03T04:00:00+00:00,2019-05-03T04:00:00+00:00,"Referred to the Subcommittee on Antitrust, Commercial, and Administrative Law."
Climate and Health Protection Act,2019-07-18T04:00:00+00:00,2019-07-19T04:00:00+00:00,Referred to the Subcommittee on Health.
America's Transportation Infrastructure Act of 2019,2019-07-29T04:00:00+00:00,2020-01-08T05:00:00+00:00,By Senator Barrasso from Committee on Environment and Public Works filed written report. Report No. 116-200.
Department of Defense Ethics and Anti-corruption Act of 2019,2019-09-10T04:00:00+00:00,2019-09-25T04:00:00+00:00,"Referred to the Subcommittee on Crime, Terrorism, and Homeland Security."
"Natural Gas Blowout Prevention, Oversight, and Liability Act of 2020",2020-08-12T04:00:00+00:00,2020-08-12T04:00:00+00:00,Introduced in Senate
Break Free From Plastic Pollution Act of 2020,2020-02-11T05:00:00+00:00,2020-02-12T05:00:00+00:00,Referred to the Subcommittee on Water Resources and Environment.
National Climate Bank Act,2019-07-08T04:00:00+00:00,2019-07-08T04:00:00+00:00,Introduced in Senate
"A resolution recognizing 2019 as the International Year of the Salmon, a framework of collaboration across the Northern Hemisphere to sustain and recover salmon stocks through research, partnerships, and public action.",2019-06-13T04:00:00+00:00,2019-06-13T04:00:00+00:00,Introduced in Senate
"A concurrent resolution recognizing that the climate crisis is disproportionately affecting the health, economic opportunity, and fundamental rights of children, expressing the sense of Congress that renewed leadership by the United States is needed to address the climate crisis, and recognizing the need of the United States to develop a national, comprehensive, and science-based climate recovery plan to phase out fossil fuel emissions, protect and enhance natural sequestration, and put the United States on a path toward stabilizing the climate system.",2020-09-23T04:00:00+00:00,2020-09-23T04:00:00+00:00,Introduced in Senate
Climate PREP Act,2020-09-24T04:00:00+00:00,2020-09-24T04:00:00+00:00,Introduced in Senate
Encouraging the Environmental Protection Agency to maintain and strengthen requirements under the Clean Water Act and reverse ongoing administrative actions to weaken this landmark law and protections for United States waters.,2020-01-14T05:00:00+00:00,2020-01-15T05:00:00+00:00,Referred to the Subcommittee on Water Resources and Environment.
Grid Security Research and Development Act,2020-02-05T05:00:00+00:00,2020-09-30T04:00:00+00:00,Received in the Senate and Read twice and referred to the Committee on Energy and Natural Resources.
Challenges & Prizes for Climate Act of 2019,2019-06-05T04:00:00+00:00,2019-06-05T04:00:00+00:00,Introduced in House
Targeting Environmental and Climate Recklessness Act of 2019,2019-11-21T05:00:00+00:00,2019-11-21T05:00:00+00:00,Introduced in Senate
Success in the Middle Act of 2019,2019-06-04T04:00:00+00:00,2019-06-04T04:00:00+00:00,Introduced in Senate
Climate Change Diplomacy and Development Act of 2020,2020-12-17T05:00:00+00:00,2020-12-17T05:00:00+00:00,Introduced in House
Climate-Ready Fisheries Act of 2019,2019-10-15T04:00:00+00:00,2020-12-14T05:00:00+00:00,Reported by the Committee on Natural Resources. H. Rept. 116-642.
Hydropower Clean Energy Future Act,2020-06-29T04:00:00+00:00,2020-06-29T04:00:00+00:00,Introduced in House
Climate Action Now Act,2019-03-27T04:00:00+00:00,2019-05-07T04:00:00+00:00,Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 79.
Climate Security Intelligence Act of 2019,2019-06-05T04:00:00+00:00,2019-06-05T04:00:00+00:00,Introduced in House
Fossil Energy Research and Development Act of 2019,2019-07-02T04:00:00+00:00,2020-09-17T04:00:00+00:00,"Reported (Amended) by the Committee on Science, Space, and Technology. H. Rept. 116-510."
Retirees Sustainable Investment Policies Act of 2020,2020-12-14T05:00:00+00:00,2020-12-14T05:00:00+00:00,Introduced in House
Ending PUSHOUT Act of 2019,2019-12-05T05:00:00+00:00,2019-12-05T05:00:00+00:00,Introduced in House
Climate Readiness Act of 2020,2020-03-05T05:00:00+00:00,2020-03-05T05:00:00+00:00,Introduced in House
FEMA Climate Change Preparedness Act,2020-01-16T05:00:00+00:00,2020-01-16T05:00:00+00:00,Introduced in Senate
National Aeronautics and Space Administration Authorization Act of 2020,2020-01-24T05:00:00+00:00,2020-01-29T05:00:00+00:00,Subcommittee Consideration and Mark-up Session Held.
Supporting Trauma-Informed Education Practices Act of 2019,2019-10-23T04:00:00+00:00,2019-10-23T04:00:00+00:00,Introduced in House
Jobs and Justice Act of 2020,2020-09-23T04:00:00+00:00,2020-09-24T04:00:00+00:00,Referred to the Subcommittee on Aviation.
Fishery Failures: Urgently Needed Disaster Declarations Act,2019-07-30T04:00:00+00:00,2020-12-21T23:40:00+00:00,Held at the desk.
Climate Change Education Act,2019-02-13T05:00:00+00:00,2019-02-13T05:00:00+00:00,Introduced in Senate
Air Source Heat Pump Act of 2020,2020-12-08T05:00:00+00:00,2020-12-08T05:00:00+00:00,Introduced in Senate
Recognizing the 5th anniversary of the adoption of the international Paris Agreement on climate change.,2020-12-10T05:00:00+00:00,2020-12-10T05:00:00+00:00,Introduced in House
Trillion Trees Act,2020-02-12T05:00:00+00:00,2020-02-26T05:00:00+00:00,Committee Hearings Held.
Climate Stewardship Act of 2019,2019-09-10T04:00:00+00:00,2019-09-10T04:00:00+00:00,Introduced in Senate
GREEN Building Jobs Act of 2020,2020-12-10T05:00:00+00:00,2020-12-10T05:00:00+00:00,Introduced in Senate
Sustainable Aviation Fuel Act,2020-11-18T05:00:00+00:00,2020-11-19T05:00:00+00:00,Referred to the Subcommittee on Aviation.
"Advancing Competitiveness, Transparency, and Security in the Americas Act of 2020",2020-10-30T04:00:00+00:00,2020-10-30T04:00:00+00:00,Introduced in House
BLUE Pacific Act,2020-07-27T04:00:00+00:00,2020-07-30T04:00:00+00:00,Sponsor introductory remarks on measure. (CR H3988-3989)
Teacher and School Leader Quality Partnership Grants Act,2019-09-19T04:00:00+00:00,2019-09-19T04:00:00+00:00,Introduced in House
Clean Energy Innovation and Deployment Act of 2020,2020-07-09T04:00:00+00:00,2020-07-10T04:00:00+00:00,Referred to the Subcommittee on Highways and Transit.
COASTAL Act,2019-08-01T04:00:00+00:00,2020-02-25T05:00:00+00:00,Committee on Energy and Natural Resources. Reported by Senator Murkowski with amendments. Without written report.
Comprehensive National Mercury Monitoring Act,2020-07-16T04:00:00+00:00,2020-07-16T04:00:00+00:00,Introduced in House
National Green Bank Act of 2019,2019-06-21T04:00:00+00:00,2019-06-24T04:00:00+00:00,Referred to the Subcommittee on Energy.
Utilizing Significant Emissions with Innovative Technologies Act,2019-02-13T05:00:00+00:00,2019-02-28T05:00:00+00:00,Referred to the Subcommittee on Energy and Mineral Resources.
21st Century Jobs Act,2020-10-27T04:00:00+00:00,2020-10-28T04:00:00+00:00,Referred to the Subcommittee on Highways and Transit.
"Expressing the sense of Congress that there is a climate emergency which demands a massive-scale mobilization to halt, reverse, and address its consequences and causes.",2019-07-09T04:00:00+00:00,2019-07-09T04:00:00+00:00,Introduced in House
America's Clean Future Fund Act,2020-08-06T04:00:00+00:00,2020-08-06T04:00:00+00:00,Introduced in Senate
USE IT Act,2019-02-07T05:00:00+00:00,2019-05-13T04:00:00+00:00,By Senator Barrasso from Committee on Environment and Public Works filed written report. Report No. 116-38.
"To direct the Secretary of Defense to include questions regarding supremacism, extremism, and racism in the workplace and equal opportunity, command climate, and workplace and gender relations surveys administered by the Office of People Analytics of the Department of Defense.",2019-06-10T04:00:00+00:00,2019-06-11T04:00:00+00:00,Referred to the Subcommittee on Military Personnel.
Combating Sexual Harassment in Science Act of 2019,2019-01-03T05:00:00+00:00,2019-07-24T04:00:00+00:00,"Received in the Senate and Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
A resolution expressing support for evidence-based programs that facilitate social and emotional learning during and beyond the COVID-19 pandemic.,2020-09-14T04:00:00+00:00,2020-09-14T04:00:00+00:00,Introduced in Senate
Teachers and School LEADERS Act,2019-02-13T05:00:00+00:00,2019-02-13T05:00:00+00:00,Introduced in Senate
Healthy Soils Healthy Climate Act of 2020,2020-10-23T04:00:00+00:00,2020-10-23T04:00:00+00:00,Introduced in Senate
Burma Political Prisoners Assistance Act,2019-04-15T04:00:00+00:00,2019-09-25T04:00:00+00:00,Received in the Senate and Read twice and referred to the Committee on Foreign Relations.
CAMPUS HATE Crimes Act,2019-01-24T05:00:00+00:00,2019-01-24T05:00:00+00:00,Introduced in House
Department of Defense Ethics and Anti-corruption Act of 2019,2019-05-16T04:00:00+00:00,2019-05-16T04:00:00+00:00,Introduced in Senate
Smart Cities and Communities Act of 2019,2019-05-09T04:00:00+00:00,2019-05-09T04:00:00+00:00,Introduced in Senate
Civics Learning Act of 2019,2019-01-29T05:00:00+00:00,2019-01-29T05:00:00+00:00,Introduced in House
Smart Cities and Communities Act of 2019,2019-05-09T04:00:00+00:00,2019-05-10T04:00:00+00:00,Referred to the Subcommittee on Consumer Protection and Commerce.
DIPLOMA Act,2020-03-05T05:00:00+00:00,2020-03-05T05:00:00+00:00,Introduced in House
Expressing the commitment of the Congress to the Paris Agreement.,2019-02-08T05:00:00+00:00,2019-02-08T05:00:00+00:00,Introduced in House
American Public Lands and Waters Climate Solution Act of 2019,2019-12-16T05:00:00+00:00,2020-02-26T05:00:00+00:00,Committee Hearings Held.
TREE Act of 2020,2020-09-17T04:00:00+00:00,2020-09-17T04:00:00+00:00,Introduced in House
Teacher Diversity and Retention Act,2019-09-11T04:00:00+00:00,2019-09-11T04:00:00+00:00,Introduced in House
BLUE GLOBE Act,2019-03-28T04:00:00+00:00,2020-07-22T04:00:00+00:00,"Committee on Commerce, Science, and Transportation. Ordered to be reported with an amendment in the nature of a substitute favorably."
Native Plant Species Pilot Program Act of 2020,2020-01-06T05:00:00+00:00,2020-01-06T05:00:00+00:00,Introduced in Senate
Coastal Communities Adaptation Act,2019-02-22T05:00:00+00:00,2019-03-06T05:00:00+00:00,"Referred to the Subcommittee on Water, Oceans, and Wildlife."
CCUS Innovation Act,2020-02-12T05:00:00+00:00,2020-02-24T05:00:00+00:00,Referred to the Subcommittee on Energy and Mineral Resources.
Solar Energy Research and Development Act of 2019,2019-06-28T04:00:00+00:00,2020-09-11T04:00:00+00:00,"Reported (Amended) by the Committee on Science, Space, and Technology. H. Rept. 116-499."
Women and Climate Change Act of 2019,2019-03-26T04:00:00+00:00,2019-03-26T04:00:00+00:00,Introduced in Senate
Break Free From Plastic Pollution Act of 2020,2020-06-11T04:00:00+00:00,2020-06-11T04:00:00+00:00,Introduced in Senate
Federal Flood Risk Management Act of 2020,2020-12-15T05:00:00+00:00,2020-12-15T05:00:00+00:00,Introduced in Senate
"A resolution recognizing the duty of the Federal Government to implement an agenda to Transform, Heal, and Renew by Investing in a Vibrant Economy (""THRIVE"").",2020-09-15T04:00:00+00:00,2020-09-15T04:00:00+00:00,Introduced in Senate
Moving Forward Act,2020-06-11T04:00:00+00:00,2020-07-20T04:00:00+00:00,Received in the Senate.
"Expressing support for honoring the 50th anniversary of Earth Day, and for other purposes.",2020-04-21T04:00:00+00:00,2020-04-21T04:00:00+00:00,Introduced in House
National Defense Authorization Act for Fiscal Year 2020,2019-05-02T04:00:00+00:00,2020-08-11T04:00:00+00:00,Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 512.
Carbon Pollution Transparency Act,2019-06-05T04:00:00+00:00,2019-06-05T04:00:00+00:00,Introduced in Senate
Declaring that public transit is a national priority which requires funding equal to the level of highway funding.,2020-12-10T05:00:00+00:00,2020-12-11T05:00:00+00:00,Referred to the Subcommittee on Highways and Transit.
National Institute of Manufacturing Act,2020-07-02T04:00:00+00:00,2020-07-02T04:00:00+00:00,Introduced in Senate
Federal Agency Climate PREP Act,2020-09-29T04:00:00+00:00,2020-09-29T04:00:00+00:00,Introduced in House
Climate Change Diplomacy and Development Act of 2020,2020-12-17T05:00:00+00:00,2020-12-17T05:00:00+00:00,Introduced in Senate
Child Trafficking Victims Protection and Welfare Act,2019-07-11T04:00:00+00:00,2019-08-06T04:00:00+00:00,Referred to the Subcommittee on Immigration and Citizenship.
Addressing Climate Financial Risk Act of 2020,2020-12-17T05:00:00+00:00,2020-12-17T05:00:00+00:00,Introduced in Senate
Clean Energy Victory Bond Act of 2019,2019-07-25T04:00:00+00:00,2019-07-26T04:00:00+00:00,Referred to the Subcommittee on Energy.
GREEN Streets Act,2019-07-10T04:00:00+00:00,2019-07-10T04:00:00+00:00,Introduced in Senate
Expressing strong disapproval of the President's formal notification to the United Nations of his intent to withdraw the United States from the Paris Agreement.,2019-12-05T05:00:00+00:00,2019-12-05T05:00:00+00:00,Introduced in House
Luke and Alex School Safety Act of 2019,2019-11-05T05:00:00+00:00,2020-01-06T05:00:00+00:00,Committee on Homeland Security and Governmental Affairs. Reported by Senator Johnson with amendments. With written report No. 116-193.
Chronic Absenteeism Reduction in Every School (CARES) Act,2019-08-30T04:00:00+00:00,2019-08-30T04:00:00+00:00,Introduced in House
Fishery Failures: Urgently Needed Disaster Declarations Act,2020-01-07T05:00:00+00:00,2020-01-14T05:00:00+00:00,Subcommittee Hearings Held.
"A bill to amend title 31, United States Code, to provide for the issuance of Green Bonds and to establish the United States Green Bank, and for other purposes.",2019-05-16T04:00:00+00:00,2019-05-16T04:00:00+00:00,Introduced in Senate
"Adopting the Rules of the House of Representatives for the One Hundred Sixteenth Congress, and for other purposes.",2019-01-03T05:00:00+00:00,2019-01-09T21:51:40+00:00,Passed/agreed to in House: Motion to reconsider laid on the table Agreed to without objection.
Native Plant Species Pilot Program Act of 2020,2020-02-28T05:00:00+00:00,2020-03-09T04:00:00+00:00,"Referred to the Subcommittee on National Parks, Forests, and Public Lands."
"Expressing the sense of Congress that the United States is committed to ensuring a safe and healthy climate for future generations, and to creating solutions for restoring the climate.",2019-04-22T04:00:00+00:00,2019-04-23T04:00:00+00:00,Referred to the Subcommittee on Environment and Climate Change.
Expressing the need for immediate climate action in response to the United Nations Intergovernmental Panel on Climate Change Special Report on the Ocean and Cryosphere in a Changing Climate.,2019-09-25T04:00:00+00:00,2019-09-27T04:00:00+00:00,"Referred to the Subcommittee on Water, Oceans, and Wildlife."
Flood Mapping Modernization and Homeowner Empowerment Pilot Program Act of 2019,2019-05-01T04:00:00+00:00,2019-05-01T04:00:00+00:00,Introduced in Senate
Super Pollutants Act,2019-07-30T04:00:00+00:00,2019-07-30T04:00:00+00:00,Introduced in Senate
"A bill to establish a Global Climate Change Resilience Strategy, to authorize the admission of climate-displaced persons, and for other purposes.",2019-09-26T04:00:00+00:00,2019-09-26T04:00:00+00:00,Introduced in Senate
Safe Schools Improvement Act of 2019,2019-09-25T04:00:00+00:00,2019-09-25T04:00:00+00:00,Introduced in Senate
"Recognizing that the climate crisis is disproportionately affecting the health, economic opportunity, and fundamental rights of children; recognizing the importance of renewed leadership by the United States in addressing the climate crisis; and recognizing the need of the United States to develop a national, comprehensive, and science-based climate recovery plan to phase out fossil fuel emissions, protect and enhance natural sequestration, and put the United States on a path towards stabilizing the climate system.",2020-09-23T04:00:00+00:00,2020-09-23T04:00:00+00:00,Introduced in House
"A resolution supporting the designation of the week of May 5 through May 11, 2019, as ""National Small Business Week"" and commending the entrepreneurial spirit of small business owners in the United States and the impact that small business owners have on their communities.",2019-05-06T04:00:00+00:00,2019-05-06T04:00:00+00:00,Introduced in Senate
A resolution encouraging the Administrator of the Environmental Protection Agency to maintain and strengthen requirements under the Clean Water Act and reverse ongoing administrative actions to weaken the Clean Water Act and protections for waters of the United States.,2020-09-23T04:00:00+00:00,2020-09-23T04:00:00+00:00,Introduced in Senate
Health Equity and Accountability Act of 2020,2020-10-20T04:00:00+00:00,2020-10-20T04:00:00+00:00,Introduced in Senate
"Expressing the sense of Congress that the United States should provide, on an annual basis, an amount equal to at least one percent of United States gross domestic product for nonmilitary foreign assistance programs.",2019-01-08T05:00:00+00:00,2019-01-08T05:00:00+00:00,Introduced in House
Northern Rockies Ecosystem Protection Act,2019-03-14T04:00:00+00:00,2019-03-14T04:00:00+00:00,Introduced in Senate
"A resolution supporting the designation of the week of April 8 through April 12, 2019, as ""National Specialized Instructional Support Personnel Appreciation Week"".",2019-05-01T04:00:00+00:00,2019-05-01T04:00:00+00:00,Introduced in Senate
Sustainable International Financial Institutions Act of 2020,2020-10-21T04:00:00+00:00,2020-10-21T04:00:00+00:00,Introduced in Senate
Resilient Communities Act of 2019,2019-06-27T04:00:00+00:00,2019-06-28T04:00:00+00:00,"Referred to the Subcommittee on Economic Development, Public Buildings, and Emergency Management."
SHAPE Act of 2020,2020-09-30T04:00:00+00:00,2020-09-30T04:00:00+00:00,Introduced in House
Promoting American National Security and Preventing the Resurgence of ISIS Act of 2019,2019-10-17T04:00:00+00:00,2019-12-12T05:00:00+00:00,Committee on Foreign Relations. Reported by Senator Risch with an amendment in the nature of a substitute. Without written report.
FUTURE of Artificial Intelligence Act of 2020,2020-05-20T04:00:00+00:00,2020-07-22T04:00:00+00:00,"Committee on Commerce, Science, and Transportation. Ordered to be reported with an amendment favorably."
Federal Labs Modernization Act of 2019,2019-12-06T05:00:00+00:00,2019-12-06T05:00:00+00:00,Introduced in House
GREEN Streets Act,2019-12-06T05:00:00+00:00,2019-12-09T05:00:00+00:00,Referred to the Subcommittee on Highways and Transit.
"A concurrent resolution expressing the sense of Congress that there is a climate emergency which demands a massive-scale mobilization to halt, reverse, and address its consequences and causes.",2019-07-17T04:00:00+00:00,2019-07-17T04:00:00+00:00,Introduced in Senate
Regional Clean Energy Innovation Act,2020-06-18T04:00:00+00:00,2020-06-18T04:00:00+00:00,Introduced in House
National Climate Bank Act,2019-12-12T05:00:00+00:00,2019-12-13T05:00:00+00:00,Referred to the Subcommittee on Water Resources and Environment.
SHELTER Act,2019-06-25T04:00:00+00:00,2019-06-25T04:00:00+00:00,Introduced in Senate
"A bill to require a report on the effects of climate change on the Coast Guard, and for other purposes.",2019-07-17T04:00:00+00:00,2019-07-17T04:00:00+00:00,Introduced in Senate
Workforce Emergency Response Act of 2020,2020-03-23T04:00:00+00:00,2020-03-23T04:00:00+00:00,Introduced in House
Stop Climate Censorship Act of 2019,2019-12-06T05:00:00+00:00,2019-12-06T05:00:00+00:00,Introduced in House
"A resolution expressing the sense of the Senate that the Nation, States, cities, Tribal nations, and businesses, institutions of higher education, and other institutions in the United States should work toward achieving the goals of the Paris Agreement.",2019-12-10T05:00:00+00:00,2019-12-10T05:00:00+00:00,Introduced in Senate
Energy and Water Research Integration Act of 2019,2019-01-03T05:00:00+00:00,2019-07-24T04:00:00+00:00,Received in the Senate and Read twice and referred to the Committee on Energy and Natural Resources.
Coastal Resilience Research and Education Act,2019-11-14T05:00:00+00:00,2019-12-03T05:00:00+00:00,"Referred to the Subcommittee on Water, Oceans, and Wildlife."
Educator Preparation Reform Act,2019-04-01T04:00:00+00:00,2019-04-01T04:00:00+00:00,Introduced in Senate
Multilateral Aid Review Act of 2020,2020-05-06T04:00:00+00:00,2020-05-06T04:00:00+00:00,Introduced in Senate
Environmental Justice Act of 2019,2019-07-23T04:00:00+00:00,2019-08-15T04:00:00+00:00,"Referred to the Subcommittee on the Constitution, Civil Rights, and Civil Liberties."
Fracking Ban Act,2020-02-12T05:00:00+00:00,2020-02-21T05:00:00+00:00,Referred to the Subcommittee on Energy and Mineral Resources.
Preparing Superfund for Climate Change Act of 2019,2019-11-19T05:00:00+00:00,2019-11-19T05:00:00+00:00,Introduced in Senate
Disadvantaged Community Drinking Water Assistance Act,2019-12-06T05:00:00+00:00,2020-12-18T05:00:00+00:00,"Reported (Amended) by the Committee on Natural Resources. H. Rept. 116-671, Part I."
GREEN Workforce Act,2020-08-07T04:00:00+00:00,2020-08-07T04:00:00+00:00,Introduced in House
Buy Clean Transparency Act of 2019,2019-06-13T04:00:00+00:00,2019-06-13T04:00:00+00:00,Introduced in Senate
Water Resources Development Act of 2020,2020-07-13T04:00:00+00:00,2020-07-30T04:00:00+00:00,Received in the Senate.
Anti-Corruption and Public Integrity Act,2020-12-19T05:00:00+00:00,2020-12-19T05:00:00+00:00,Introduced in Senate
Preventing HEAT Illness and Deaths Act of 2020,2020-07-22T04:00:00+00:00,2020-07-22T04:00:00+00:00,Introduced in Senate
PREPARE Act of 2019,2019-09-17T04:00:00+00:00,2020-12-17T05:00:00+00:00,"Reported by the Committee on Transportation and Infrastructure. H. Rept. 116-662, Part I."
Hold Accountable and Lend Transparency on Campus Sexual Violence Act,2019-06-20T04:00:00+00:00,2019-07-30T04:00:00+00:00,"Referred to the Subcommittee on Crime, Terrorism, and Homeland Security."
Climate Change Education Act,2019-04-22T04:00:00+00:00,2019-04-23T04:00:00+00:00,Referred to the Subcommittee on Environment and Climate Change.
San Francisco Bay Restoration Act,2019-02-08T05:00:00+00:00,2020-02-10T05:00:00+00:00,Received in the Senate.
21st Century Civilian Conservation Corps Act,2020-08-04T04:00:00+00:00,2020-08-04T04:00:00+00:00,Introduced in Senate
National Dam and Hydropower Safety Improvements Act of 2020,2020-12-10T05:00:00+00:00,2020-12-10T05:00:00+00:00,Introduced in House
BE HEARD in the Workplace Act,2019-04-09T04:00:00+00:00,2019-04-09T04:00:00+00:00,Introduced in Senate
Special Envoy for Refugees Act,2020-02-06T05:00:00+00:00,2020-03-10T04:00:00+00:00,Referred to the Subcommittee on Immigration and Citizenship.
Inclusive Prosperity Act of 2019,2019-05-22T04:00:00+00:00,2019-05-22T04:00:00+00:00,Introduced in House
Promoting Equitable Transit-Oriented Development and Mobility Corridors Act,2020-06-01T04:00:00+00:00,2020-06-02T04:00:00+00:00,Referred to the Subcommittee on Highways and Transit.
Carbon Pollution Transparency Act,2020-09-04T04:00:00+00:00,2020-09-04T04:00:00+00:00,Introduced in House
Climate Change Financial Risk Act of 2019,2019-11-20T05:00:00+00:00,2019-11-20T05:00:00+00:00,Introduced in Senate
Encouraging the Trump Administration to maintain protections under the National Environmental Policy Act and reverse ongoing administrative actions to weaken this landmark law and its protections for American communities.,2020-02-11T05:00:00+00:00,2020-02-11T05:00:00+00:00,Introduced in House
Recognizing the duty of the Federal Government to create a Green New Deal.,2019-02-07T05:00:00+00:00,2019-02-12T05:00:00+00:00,"Referred to the Subcommittee on National Parks, Forests, and Public Lands."
"To require a report on the effects of climate change on the Coast Guard, and for other purposes.",2019-02-22T05:00:00+00:00,2019-05-24T04:00:00+00:00,Reported by the Committee on Transportation and Infrastructure. H. Rept. 116-85.
Grid Modernization Research and Development Act of 2020,2019-12-13T05:00:00+00:00,2020-08-11T04:00:00+00:00,"Reported (Amended) by the Committee on Science, Space, and Technology. H. Rept. 116-474."
Counseling Not Criminalization in Schools Act,2020-07-29T04:00:00+00:00,2020-07-29T04:00:00+00:00,Introduced in Senate
Southeast Asia Strategy Act,2019-03-07T05:00:00+00:00,2019-09-25T04:00:00+00:00,Received in the Senate and Read twice and referred to the Committee on Foreign Relations.
Rebuild Rural America Act of 2019,2019-10-24T04:00:00+00:00,2019-10-24T04:00:00+00:00,Introduced in Senate
Coast Guard Authorization Act of 2019,2019-07-25T04:00:00+00:00,2019-09-26T04:00:00+00:00,"Committee on Commerce, Science, and Transportation. Reported by Senator Wicker with amendments. Without written report."
FLOODS Act,2020-12-04T05:00:00+00:00,2020-12-07T05:00:00+00:00,"Referred to the Subcommittee on Economic Development, Public Buildings, and Emergency Management."
SCALE Act,2020-12-16T05:00:00+00:00,2020-12-17T05:00:00+00:00,"Referred to the Subcommittee on Railroads, Pipelines, and Hazardous Materials."
National Oceanic and Atmospheric Administration Commissioned Officer Corps Amendments Act of 2020,2019-12-04T05:00:00+00:00,2020-12-23T05:00:00+00:00,Signed by President.
Northern Triangle and Border Stabilization Act,2019-06-27T04:00:00+00:00,2019-08-02T04:00:00+00:00,"Referred to the Subcommittee on Border Security, Facilitation, and Operations."
Protect America's Wildlife and Fish in Need of Conservation Act of 2019,2019-09-17T04:00:00+00:00,2019-09-17T04:00:00+00:00,Introduced in Senate
Urging the people of the United States to observe the month of April of each year as Hazel M. Johnson Environmental Justice Month.,2020-02-11T05:00:00+00:00,2020-02-11T05:00:00+00:00,Introduced in House
Climate Action Rebate Act of 2019,2019-07-25T04:00:00+00:00,2019-08-14T04:00:00+00:00,Referred to the Subcommittee on Health.
"Expressing support for honoring Earth Day, and for other purposes.",2019-04-29T04:00:00+00:00,2019-04-30T04:00:00+00:00,Referred to the Subcommittee on Environment and Climate Change.
A resolution declaring racism a public health crisis.,2020-07-22T04:00:00+00:00,2020-07-22T04:00:00+00:00,Introduced in Senate
FRESH Trucking Act,2020-01-10T05:00:00+00:00,2020-01-13T05:00:00+00:00,Referred to the Subcommittee on Highways and Transit.
A resolution establishing the Select Committee on the Climate Crisis.,2019-03-06T05:00:00+00:00,2019-03-06T05:00:00+00:00,Introduced in Senate
Outdoor Restoration Force Act of 2020,2020-12-15T05:00:00+00:00,2020-12-15T05:00:00+00:00,Introduced in Senate
Patsy T. Mink and Louise M. Slaughter Gender Equity in Education Act of 2019,2019-06-26T04:00:00+00:00,2019-06-26T04:00:00+00:00,Introduced in House
Green Jobs and Opportunity Act,2019-08-02T04:00:00+00:00,2019-08-02T04:00:00+00:00,Introduced in House
RISE Act of 2019,2019-05-14T04:00:00+00:00,2019-05-14T04:00:00+00:00,Introduced in Senate
Break Free From Plastic Pollution Act of 2020,2020-02-11T05:00:00+00:00,2020-02-11T05:00:00+00:00,Introduced in Senate
